Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7
235	134.38521	650.0436	 	179.93843	688.26434	 	 	 	 	 	 	 	 	 	 	147.86656	9.072348	 	 	 	 
236	134.29248	650.02924	 	180.50429	688.27704	 	 	 	 	 	 	 	 	 	 	147.68327	9.046624	 	 	 	 
237	134.12794	650.08923	 	180.60442	688.28253	 	 	 	 	 	 	 	 	 	 	147.77097	9.003226	 	 	 	 
238	133.96153	650.1978	 	180.4773	688.2881	 	 	 	 	 	 	 	 	 	 	147.73718	9.025641	 	 	 	 
239	133.85457	650.2036	 	180.93398	688.2857	 	 	 	 	 	 	 	 	 	 	147.6879	8.93949	 	 	 	 
240	133.76207	650.1662	 	180.7926	688.2685	 	 	 	 	 	 	 	 	 	 	147.71202	8.765822	 	 	 	 
241	133.55533	650.13763	 	180.79126	688.281	 	 	 	 	 	 	 	 	 	 	147.6879	8.792994	 	 	 	 
242	133.45158	650.1086	 	180.46379	688.2625	 	 	 	 	 	 	 	 	 	 	147.58038	8.712218	 	 	 	 
243	133.35318	650.15375	 	180.03214	688.24713	 	 	 	 	 	 	 	 	 	 	147.75807	8.719355	 	 	 	 
244	133.17867	650.09143	 	179.99211	688.24554	 	 	 	 	 	 	 	 	 	 	148.21986	8.728013	 	 	 	 
245	133.02228	650.1281	 	180.19905	688.25183	 	 	 	 	 	 	 	 	 	 	148.49677	8.68123	 	 	 	 
246	132.87727	650.0386	 	180.05463	688.2437	 	 	 	 	 	 	 	 	 	 	148.44156	8.613636	 	 	 	 
247	132.63019	650.17865	 	179.18158	688.2347	 	 	 	 	 	 	 	 	 	 	148.55592	8.582237	 	 	 	 
248	132.49585	650.26245	 	180.5431	688.2434	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
249	132.37016	650.29834	 	180.66159	688.23663	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
250	132.2538	650.44604	 	179.63924	688.2542	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
251	132.0728	650.48486	 	180.86392	688.2599	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
252	131.98627	650.65796	 	180.91505	688.2742	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
253	131.77185	650.6694	 	180.89828	688.27716	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
254	131.6413	650.6605	 	180.27489	688.2955	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
255	131.57661	650.6792	 	180.89702	688.26306	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
256	131.43114	650.7548	 	180.54732	688.27954	 	 	 	 	 	 	 	 	 	 	 	 	 	148.36055	8.404762	 
257	131.26828	650.74274	 	180.6579	688.2766	 	 	 	 	 	 	 	 	 	 	 	 	 	148.24576	8.401695	 
258	131.0822	650.68494	 	180.43764	688.27637	 	 	 	 	 	 	 	 	 	 	 	 	 	147.98798	8.379725	 
259	130.95541	650.7428	 	179.99147	688.2676	 	 	 	 	 	 	 	 	 	 	 	 	 	148.00336	8.479866	 
260	130.76897	650.70416	 	180.59831	688.2484	 	 	 	 	 	 	 	 	 	 	 	 	 	147.96689	8.427153	 
261	130.63518	650.6752	 	179.25706	688.2476	 	 	 	 	 	 	 	 	 	 	 	 	 	147.62871	8.414191	 
262	130.4629	650.6868	 	180.03627	688.2508	 	 	 	 	 	 	 	 	 	 	 	 	 	147.73935	8.440984	 
263	130.37946	650.69586	 	180.80032	688.2418	 	 	 	 	 	 	 	 	 	 	 	 	 	147.7565	8.512987	 
264	130.20862	650.69836	 	180.28398	688.24817	 	 	 	 	 	 	 	 	 	 	 	 	 	147.48387	8.474194	 
265	130.00479	650.7695	 	180.11418	688.23303	 	 	 	 	 	 	 	 	 	 	 	 	 	147.3835	8.470874	 
266	129.92622	650.8197	 	179.9456	688.23846	 	 	 	 	 	 	 	 	 	 	 	 	 	147.3835	8.503236	 
267	129.81148	650.81696	 	180.48625	688.25055	 	 	 	 	 	 	 	 	 	 	 	 	 	147.27272	8.457792	 
268	129.58093	650.8663	 	180.50427	688.2695	 	 	 	 	 	 	 	 	 	 	 	 	 	147.45425	8.519608	 
269	129.47144	650.97076	 	180.2114	688.26465	 	 	 	 	 	 	 	 	 	 	 	 	 	147.60457	8.490196	 
270	129.36575	651.00275	 	180.7058	688.2717	 	 	 	 	 	 	 	 	 	 	 	 	 	147.45364	8.480132	 
271	129.2178	651.0822	 	180.36646	688.2682	 	 	 	 	 	 	 	 	 	 	 	 	 	147.40164	8.477049	 
272	129.06343	651.0457	 	180.43347	688.27576	 	 	 	 	 	 	 	 	 	 	 	 	 	147.40909	8.474026	 
273	128.9019	651.02045	 	180.52145	688.2768	 	 	 	 	 	 	 	 	 	 	 	 	 	147.50328	8.519672	 
274	128.81737	651.05676	 	180.31497	688.27325	 	 	 	 	 	 	 	 	 	 	 	 	 	147.3459	8.421311	 
275	128.6067	650.9979	 	180.20798	688.2458	 	 	 	 	 	 	 	 	 	 	 	 	 	147.6213	8.54918	 
276	128.5371	650.96014	 	180.43657	688.2558	 	 	 	 	 	 	 	 	 	 	 	 	 	147.57541	8.513115	 
277	128.45918	651.00476	 	179.48422	688.25397	 	 	 	 	 	 	 	 	 	 	 	 	 	147.66994	8.460784	 
278	128.27507	650.97833	 	179.65988	688.24084	 	 	 	 	 	 	 	 	 	 	 	 	 	147.50977	8.519544	 
279	128.21138	650.98236	 	178.9106	688.2391	 	 	 	 	 	 	 	 	 	 	 	 	 	147.41856	8.45114	 
280	128.03279	650.94806	 	179.5021	688.25024	 	 	 	 	 	 	 	 	 	 	 	 	 	147.32027	8.411765	 
281	127.9	650.96436	 	179.82281	688.25183	 	 	 	 	 	 	 	 	 	 	 	 	 	147.41205	8.470684	 
282	127.65826	651.1098	 	180.38608	688.25214	 	 	 	 	 	 	 	 	 	 	 	 	 	147.1873	8.421824	 
283	127.53654	651.159	 	180.52531	688.25	 	 	 	 	 	 	 	 	 	 	 	 	 	147.04921	8.426984	 
284	127.445946	651.2419	 	179.80753	688.2656	 	 	 	 	 	 	 	 	 	 	 	 	 	147.00949	8.509494	 
285	127.358696	651.2622	 	180.13022	688.2803	 	 	 	 	 	 	 	 	 	 	 	 	 	146.6246	8.487539	 
286	127.183784	651.4473	 	179.87987	688.2998	 	 	 	 	 	 	 	 	 	 	 	 	 	146.9704	8.612149	 
287	127.0572	651.41925	 	180.40334	688.27875	 	 	 	 	 	 	 	 	 	 	 	 	 	146.7884	8.647335	 
288	126.92261	651.50806	 	180.2799	688.2703	 	 	 	 	 	 	 	 	 	 	 	 	 	146.67757	8.61838	 
289	126.740265	651.4812	 	179.88878	688.2606	 	 	 	 	 	 	 	 	 	 	 	 	 	146.81677	8.63354	 
290	126.69892	651.5	 	179.43736	688.26855	 	 	 	 	 	 	 	 	 	 	 	 	 	146.8511	8.641066	 
291	126.53235	651.40295	 	180.10147	688.2476	 	 	 	 	 	 	 	 	 	 	 	 	 	146.86223	8.642415	 
292	126.363144	651.36993	 	179.84253	688.26245	 	 	 	 	 	 	 	 	 	 	 	 	 	146.67241	8.625392	 
293	126.28926	651.3953	 	179.53899	688.2566	 	 	 	 	 	 	 	 	 	 	 	 	 	146.95795	8.599689	 
294	126.09219	651.3546	 	180.0304	688.2453	 	 	 	 	 	 	 	 	 	 	 	 	 	146.85646	8.667192	 
295	125.97504	651.36505	 	179.6332	688.2336	 	 	 	 	 	 	 	 	 	 	 	 	 	146.60191	8.6114645	 
296	125.77913	651.3957	 	179.58482	688.24554	 	 	 	 	 	 	 	 	 	 	 	 	 	146.93312	8.585987	 
297	125.57703	651.3973	 	179.46973	688.2401	 	 	 	 	 	 	 	 	 	 	 	 	 	146.86656	8.557878	 
298	125.50271	651.40393	 	180.22871	688.2466	 	 	 	 	 	 	 	 	 	 	 	 	 	147.00974	8.568182	 
299	125.34595	651.5446	 	179.65695	688.2656	 	 	 	 	 	 	 	 	 	 	 	 	 	147.2047	8.560403	 
300	125.228745	651.6161	 	180.28975	688.2716	 	 	 	 	 	 	 	 	 	 	 	 	 	146.89394	8.597643	 
301	125.09677	651.6371	 	180.19957	688.26434	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
302	124.88575	651.62634	 	180.39636	688.2703	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
303	124.786095	651.5922	 	179.82553	688.2702	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
304	124.73056	651.622	 	180.19379	688.27625	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
305	124.617645	651.58826	 	179.97177	688.27106	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
306	124.456985	651.5148	 	180.09724	688.25793	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
307	124.320755	651.4555	 	179.86267	688.2667	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
308	124.21602	651.4381	 	180.02261	688.24866	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
309	124.02406	651.5027	 	179.15858	688.25977	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 

Track 	Length	Distance traveled	Nr of Frames
1	840.32544	634.73303	309
2	119.21757	1.8562814	309
3	6.207654	0.66934276	18
4	9.129671	3.6250505	46
5	9.697071	1.5752121	56
6	1.8952708	0.84582955	13
7	7.0243154	1.4792427	45
