Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6
Tracks 1 to 6
204	 	 	 	 	 	 	103.12478	26.360384	 	83.331985	611.44183	 	2.1733334	591.97	 	270.94568	626.48004	 
205	 	 	 	 	 	 	102.70495	26.220848	 	82.877	611.6677	 	2.0474453	597.0	 	290.42307	622.99615	 
206	 	 	 	 	 	 	103.054794	26.27226	 	82.66456	611.8212	 	2.152459	590.582	 	271.2643	626.55493	 
207	 	 	 	 	 	 	112.61975	30.57773	 	82.4	611.9226	 	2.1348124	591.7628	 	290.62213	622.7481	 
208	 	 	 	 	 	 	102.88342	26.256477	 	82.066246	611.7208	 	2.0964286	596.5893	 	275.43976	626.5265	 
209	 	 	 	 	 	 	102.82348	26.122608	 	81.78181	611.6723	 	2.0652175	591.3963	 	270.20212	626.656	 
210	 	 	 	 	 	 	103.28632	26.288034	 	81.47926	611.5957	 	2.3057325	592.0828	 	290.4821	621.905	 
211	 	 	 	 	 	 	103.47069	26.19138	 	81.24646	611.6165	 	2.1764705	591.7353	 	269.0022	627.40045	 
212	 	 	 	 	 	 	103.680855	26.216312	 	80.92147	611.5128	 	2.0647483	596.2482	 	290.49277	622.16064	 
213	 	 	 	 	 	 	104.11347	26.274822	 	80.641716	611.44745	*	1.9620461	586.90594	 	291.00208	623.4253	 
214	 	 	 	 	 	 	104.48953	26.400524	 	80.28115	611.4856	*	2.1887417	591.70197	 	290.44403	622.55597	 
215	 	 	 	 	 	 	104.48804	26.38376	 	79.99054	611.6341	 	2.3115015	591.84503	 	290.37637	622.61273	 
216	 	 	 	 	 	 	104.441376	26.51675	 	79.70722	611.82654	 	2.0974026	591.1429	 	269.94876	627.20386	 
217	 	 	 	 	 	 	104.66952	26.523973	 	79.41788	611.86395	 	2.0384614	596.4341	 	290.58173	623.1926	 
218	 	 	 	 	 	 	104.7648	26.667763	 	79.1424	611.97784	 	2.0104167	592.4653	 	270.11722	627.4569	 
219	 	 	 	 	 	 	105.64217	27.054314	 	78.88043	612.20496	 	2.2091503	591.8562	 	290.51114	622.57806	 
220	 	 	 	 	 	 	105.85427	26.854267	 	78.55039	612.10474	 	2.1548042	596.3897	 	290.1151	623.15826	 
221	 	 	 	 	 	 	105.77812	26.634375	 	78.20283	612.1541	 	2.0880399	590.9784	 	270.28732	626.7443	 
222	 	 	 	 	 	 	106.52694	26.576069	 	78.01811	611.98975	 	2.2117438	596.52136	 	272.15735	626.8939	 
223	 	 	 	 	 	 	107.12112	26.46584	 	77.62229	612.0557	*	30.897661	608.1803	 	290.56094	621.9516	 
224	 	 	 	 	 	 	107.72843	26.21246	 	77.50314	611.9411	*	2.2824562	597.6298	 	290.62213	622.8855	 
225	 	 	 	 	 	 	107.89213	25.959843	 	77.19449	611.9047	*	2.1360295	597.5772	 	290.88174	622.7946	 
226	 	 	 	 	 	 	108.50153	25.667435	 	76.96967	612.0381	 	2.3881989	591.35095	 	268.72403	627.06824	 
227	 	 	 	 	 	 	109.61181	25.562992	 	76.66119	611.946	*	2.2247386	597.20734	 	268.62473	627.86505	 
228	 	 	 	 	 	 	109.83127	25.072756	 	76.36212	612.05786	*	2.1572437	595.8569	 	290.4326	622.8296	 
229	 	 	 	 	 	 	110.73883	25.013098	 	76.18146	612.11487	*	2.089041	593.63354	 	269.7459	627.5492	 
230	 	 	 	 	 	 	111.412445	24.659754	 	75.71905	612.2524	 	1.9966443	590.55035	 	290.52213	622.2786	 
