Frame X1 Y1 Flag1 X2 Y2 Flag2 X3 Y3 Flag3 X4 Y4 Flag4
Tracks 1 to 4         
111 93.4661 609.7051 282.54193 626.68066 9.064285 629.5536      
112 93.2379 610.60016 282.09573 625.9954 9.126667 629.17334      
113 93.01972 609.3868 282.34277 626.35535 9.219858 629.68085      
114 92.8058 608.326 282.40253 626.4025 8.412351 630.57965      
115 92.59124 607.79926 282.41882 627.0552 9.13986 629.5839      
116 92.28868 607.06226 282.21924 626.62933 8.970395 629.2007      
117 91.973404 608.2819 282.3857 626.3349 9.479452 629.798      
118 91.78718 609.1872 281.769 626.4883 9.296923 628.9031      
119 91.44991 610.2513 282.29807 626.49036 9.261246 629.6107      
120 91.36847 610.51685 282.73254 626.90533 9.038462 629.9542      
121 91.05688 610.2148 282.18997 626.17175 9.194079 629.2336      
122 90.96387 610.20087 282.17493 626.2245 9.232523 628.8313      
123 90.59699 610.4381 282.21518 626.25543 8.911371 629.306      
124 90.19768 610.9668 282.026 626.3716 9.230496 629.7482      
125 89.97948 611.1995 282.2462 626.3593 9.069182 629      
126 89.764755 610.8879 282.23584 626.1226 9.086805 629.51044      
127 89.71922 610.8963 282.1195 626.73584 9.135451 629.36285      
128 89.505 611.18665 282.29688 626.6125 9.076792 629.3703      
129 89.24167 610.9867 282.32278 626.6108 8.928572 629.38776      
130 88.96342 611.1878 281.97336 626.20416 9.078767 629.6301      
131 88.776695 611.14886 281.79883 626.4497 9.1470585 629.1144      
132 88.54613 611.14746 281.96155 626.7831 9.086093 629.15564      
133 88.38618 611.3293 281.96176 626.6101 9.2378645 629.27344      
134 88.27686 611.21735 281.98047 626.3769 9.261291 629.21936      
135 87.975876 611.1489 282.20496 626.65216 9.020249 628.824      
136 87.77638 611.3627 282.60507 626.9814 8.834459 629.3209      
137 87.58292 611.37067 282.15854 626.3445 9.3501625 629.3567      
138 87.29542 611.62604 282.1106 626.48755 9.255555 628.9984      
139 87.13455 611.5083 282.5291 626.3932 8.303089 630.30695      
140 86.94888 611.5032 282.02695 626.2695 9.03894 628.8832      
141 86.80372 611.5759 282.13065 626.3258 9.37013 629.3701      
142 86.566666 611.6008 282.18323 626.70184 9.084415 629.03894      
143 86.37279 611.7464 281.81885 626.0333 9.276025 629.1372      
144 86.075165 611.683 282.6 626.571 9.192063 629.07776      
145 85.851135 611.7929 282.21213 626.52124 9.188581 629.8426      
146 85.75 611.65295 281.99112 626.2012 8.951714 628.87384      
147 85.46568 611.7042 282.20663 626.69244 9.456387 629.0857      
148 85.17799 611.8026 281.8314 626.0378 9.202786 629.017      
149 85.13149 611.76624 281.95016 626.67523 9.363788 629.3771      
150 84.8598 611.8274 282.5742 626.5774 9.06 629.18      
151 84.78849 611.8306 282.48392 626.20416 9.01087 629.692      
152 84.56807 611.89545 282.2352 626.3536 9.293706 629.7518      
153 84.402084 611.96387 282.19092 626.25757 9.1 628.78      
154 84.089455 611.96643 282.27676 626.30426 9.201299 629.0552      
155 83.982925 611.9488 282.42307 626.39746 8.985816 629.5496      
156 83.785484 611.7659 282.42676 626.8535 8.929043 629.15344      
157 83.591934 612.04034 282.2178 626.36194 9.09727 629.43854      
158 83.39397 611.82135 282.2556 626.5482 8.973333 629.09      
159 83.19044 611.96027 282.30756 626.41486 9.363636 629.3052      
160 83.06402 611.96356 282.37012 626.58765 9.355219 629.59766      
161 82.88019 611.97925 282.20312 626.525 9.334337 628.90967      
162 82.625 612.0064 282.0994 626.5367 9.093857 629.4795      
163 82.436905 612.28546 282.07623 626.4482 9.187708 629.4103      
164 82.2024 612.0808 282.5518 626.4612 9.214286 629.1655      
165 82.08214 612.1954 282.25394 626.5662 9.369416 629.67523      
166 81.93975 612.3028 282.2622 626.3171 9.361963 629.046      
167 81.75198 612.2401 282.67276 626.6761 8.7698965 629.32697      
168 81.585075 612.0891 282.11026 626.2462 9.067823 628.929      
169 81.47138 612.2059 282.07144 626.0595 9.251613 629.0548      
170 81.14952 612.2267 282.35065 626.93506 9.115894 629.22845      
171 81.0296 612.2648 282.44058 626.75085 9.16787 629.583      
172 80.84824 612.2252 282.1189 626.42377 9.481308 629.2009      
173 80.62203 612.3938 282.19498 626.6415 9.0172415 629.4586      
174 80.598885 612.23206 282.31818 626.49396 9.245929 629.2296      
175 80.423195 612.4969 281.85168 626.6223 9.200658 628.977      
176 80.250786 612.39905 282.27954 626.54474 9.168989 629.50696      
177 80.09443 612.4876 282.087 626.4115 9.284848 628.94543      
178 79.89937 612.43976 281.8811 626.5122 9.232639 629.43054      
179 79.670654 612.6675 282.78232 626.6326 8.97079 629.34534      
180 79.49361 612.65656 282.32352 626.08514 9.340831 629.56573      
181 79.42076 612.5127 281.98328 626.44226 9.216723 629.285      
182 79.296585 612.68634 281.85367 626.561 9.321317 629.08307      
183 78.96974 612.5669 282.12265 626.6824 9.162069 629.39655      
184 79.031845 612.5032 282.44357 626.40283 9.070968 628.96454      
185 78.64331 612.63226 281.8599 626.24927 9.182243 629.1044      
186 78.53291 612.62854 282.15756 626.1576 9.229903 629.08844      
187 78.43175 612.64764 282.51602 626.8173 9.204698 629.52014      
188 78.28997 612.61597 282.36206 626.2837 9.0680275 629.40137      
189 78.01322 612.68195 282.097 626.40607 9.187097 629.29034      
190 77.822784 612.86237 282.5396 626.467 9.116198 629.67957      
191 77.73622 612.7063 282.50644 626.5065 9.040816 629.2959      
192 77.563896 612.76996 282.68152 626.2723 9.005263 629.3421      
193 77.42417 612.89496 282.11774 626.604 8.470149 630.35077      
194 77.28302 612.90094 282.28436 626.5062 9.284512 629.4798      
195 77.06006 612.9524 282.42856 626.7515 9.27743 629.337      
196 76.9156 612.83124 282.2571 626.6356 9.079861 629.4722      
197 76.72257 612.86835 282.26688 626.59204 9.28481 629.10126      
198 76.56113 613.0345 282.00778 626.85516 9.165574 629.32623      
199 76.33696 613.0916 281.7619 626.497 8.964516 628.9613      
200 76.19735 613.09283 281.9137 626.6042 9.066978 628.7835      
201 76.052 612.8744 282.26324 626.62775 9.151316 629.25      
202 75.75496 613.2283 282.14072 626.3713 9.020249 628.9143      
203 75.62893 613.14935 282.52557 626.15814 9.0737705 628.9689      
204 75.442276 613.35645 282.11008 626.5063 9.037635 629.5681      
205 75.19552 613.42737 281.89822 626.2375 9.3270445 629.2075      
206 75.06942 613.31744 282.2855 626.58203 9.25945 629.4897      
207 74.978874 613.26685 282.2564 626.6314 9.037459 629.11237      
208 74.88654 613.22144 282.0994 626.38074 9.203947 629.125      
209 74.72068 613.36884 282.20312 626.4344 9.20861 629.22516      
Track Length Distance traveled Nr of Frames      
1 294.98044 2.5213633 209         
2 465.80795 348.0642 209         
3 80.50788 0.31791285 209         
4 90.11325 0.14185858 209         
