Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5
Tracks,1,to,5,,,,,,,,,,,,
282,140.8856,638.0964,,,,,,,,,,,,,
283,140.43419,638.05096,,,,,,,,,,,,,
284,140.15762,638.05554,,,,,,,,,,,,,
285,139.77426,638.09247,,,,,,,,,,,,,
286,139.4715,638.1425,,,,,,,,,,,,,
287,139.04628,638.2507,,,,,,,,,,,,,
288,138.61026,638.2641,,,,,,,,,,,,,
289,138.30386,638.3013,,,,,,,,,,,,,
290,137.7914,638.43195,,,,,,,,,,,,,
291,137.5207,638.41077,,,,,,,,,,,,,
292,137.0954,638.5448,,,,,,,,,,,,,
293,136.75064,638.7097,,,,,,,,,,,,,
294,136.30818,638.6816,,,,,,,,,,,,,
295,136.01457,638.6838,,,,,,,,,,,,,
296,135.6403,638.7079,,,,,,,,,,,,,
297,135.3046,638.72986,,,,,,,,,,,,,
298,134.95372,638.7802,,,,,,,,,,,,,
299,134.57426,638.7548,,,,,,,,,,,,,
300,134.3242,638.74713,,,,,,,,,,,,,
301,133.79796,638.8261,,,,,,,,,,,,,
302,133.33226,638.95807,,,,,,,,,,,,,
303,133.00641,639.0564,,,,,,,,,,,,,
304,132.87532,639.0051,,,,,,,,,,,,,
305,132.43121,639.08215,,,,,,,,,,,,,
306,131.74524,639.35004,,,,,,,,,,,,,
307,131.40657,639.36615,,,,,,,,,,,,,
308,131.23122,639.1904,,,,,,,,,,,,,
309,130.89317,639.3344,,,,,,,,,,,,,
310,130.39594,639.57996,,,,,,,,,,,,,
311,129.96262,639.7877,,,,,,,,,,,,,
312,129.62532,639.5376,,,,,,,,,,,,,
313,129.39812,639.43085,,,,,,,,,,,,,
314,129.0202,639.5669,,,,,,,,,,,,,
315,128.57379,639.7926,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Track,Length,Distance,traveled,Nr,of,Frames,,,,,,,,,
1,9.206278,8.347816,18,,,,,,,,,,,,
2,215.70506,0.46712333,315,,,,,,,,,,,,
3,254.49205,0.35978052,315,,,,,,,,,,,,
4,33.564854,13.138738,160,,,,,,,,,,,,
5,1015.0699,595.2746,296,,,,,,,,,,,,
