Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6
183,72.08166,644.51886,,,,,,,,,,,,,,,,
184,71.399,644.5087,,,,,,,,,,,,,,,,
185,70.70728,644.5779,,,,,,,,,,,,,,,,
186,70.07908,644.66437,,,,,,,,,,,,,,,,
187,69.271996,644.6945,,,,,,,,,,,,,,,,
188,68.65796,644.801,,,,,,,,,,,,,,,,
189,67.9969,644.8507,,,,,,,,,,,,,,,,
190,67.230865,645.03705,,,,,,,,,,,,,,,,
191,66.63119,644.9109,,,,,,,,,,,,,,,,
192,65.88037,645.1258,,,,,,,,,,,,,,,,
193,65.16174,645.1605,,,,,,,,,,,,,,,,
194,64.50122,645.19275,,,,,,,,,,,,,,,,
195,63.87226,645.23236,,,,,,,,,,,,,,,,
196,63.15526,645.3044,,,,,,,,,,,,,,,,
197,62.48171,645.3244,,,,,,,,,,,,,,,,
198,61.84179,645.3611,,,,,,,,,,,,,,,,
199,61.171932,645.3992,,,,,,,,,,,,,,,,
200,60.461308,645.3706,,,,,,,,,,,,,,,,
201,59.79071,645.4554,,,,,,,,,,,,,,,,
202,59.121685,645.5518,,,,,,,,,,,,,,,,
203,58.446922,645.4023,,,,,,,,,,,,,,,,
204,57.828125,645.5505,,,,,,,,,,,,,,,,
205,57.023296,645.69354,,,,,,,,,,,,,,,,
206,56.40215,645.6492,,,,,,,,,,,,,,,,
207,55.731606,645.7509,,,,,,,,,,,,,,,,
208,55.01432,645.8055,,,,,,,,,,,,,,,,
209,54.355793,645.9456,,,,,,,,,,,,,,,,
210,53.611244,646.0953,5.5,678.0625,,,,,,,,,,,,,,
211,52.93535,645.8855,5.402439,678.1927,,,,,,,,,,,,,,
212,52.26263,646.0417,5.0933013,677.5239,,,,,,,,,,,,,,
213,51.683216,646.1572,5.6220655,678.1432,,,,,,,,,,,,,,
214,50.89883,646.17834,5.5945945,677.62164,,,,,,,,,,,,,,
215,50.29653,646.24567,5.6367927,678.0472,,,,,,,,,,,,,,
216,49.575756,646.37415,5.370968,677.48157,,,,,,,,,,,,,,
217,48.787704,646.39325,5.4863634,677.67725,,,,,,,,,,,,,,
218,48.306896,646.32416,5.4406395,677.5548,,,,,,,,,,,,,,
219,47.565117,646.4337,5.332579,677.3688,,,,,,,,,,,,,,
220,46.824886,646.50806,5.087963,677.0185,,,,,,,,,,,,,,
221,46.206017,646.49884,5.590498,677.6131,,,,,,,,,,,,,,
222,45.48055,646.7231,5.5528636,677.23126,,,,,,,,,,,,,,
223,44.663082,646.78766,*,5.53913,677.2087,,,,,,,,,,,,,
224,44.03273,646.7573,*,5.1604652,676.98834,*,,,,,,,,,,,,
