Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10
178	 	 	 	 	 	 	161.63217	5.3229427	 	125.13183	638.656	 	 	 	 	301.1214	677.7428	 	 	 	 	 	 	 	 	 	 	 	 	 
179	 	 	 	 	 	 	192.5956	4.0098634	 	124.99606	636.9394	 	 	 	 	301.5303	677.6775	 	 	 	 	 	 	 	 	 	 	 	 	 
180	 	 	 	 	 	 	162.74814	5.076923	 	124.86984	635.7714	 	 	 	 	300.71848	678.3109	 	 	 	 	 	 	 	 	 	 	 	 	 
181	 	 	 	 	 	 	162.93053	4.9478908	 	124.6898	634.75995	 	 	 	 	301.289	678.211	 	 	 	 	 	 	 	 	 	 	 	 	 
182	 	 	 	 	 	 	194.51718	4.03125	 	124.523964	633.992	 	 	 	 	300.81534	677.9772	 	 	 	 	 	 	 	 	 	 	 	 	 
183	 	 	 	 	 	 	196.12862	4.1012864	 	124.31399	633.59064	 	 	 	 	301.33414	678.45264	 	 	 	 	 	 	 	 	 	 	 	 	 
184	 	 	 	 	 	 	162.98166	5.108802	 	124.224525	633.5828	 	 	 	 	301.02756	677.57086	 	 	 	 	 	 	 	 	 	 	 	 	 
185	 	 	 	 	 	 	164.22461	4.8268056	 	124.117836	633.85034	 	 	 	 	301.2966	677.7415	 	 	 	 	 	 	 	 	 	 	 	 	 
186	 	 	 	 	 	 	164.301	4.7929544	 	123.91534	634.5399	 	 	 	 	301.97534	677.43274	 	 	 	 	 	 	 	 	 	 	 	 	 
187	 	 	 	 	 	 	163.54422	4.882064	 	123.78617	635.30444	 	 	 	 	301.2857	677.68066	 	 	 	 	 	 	 	 	 	 	 	 	 
188	 	 	 	 	 	 	164.15282	4.751834	 	123.58689	636.5632	 	 	 	 	300.4826	678.6739	 	 	 	 	 	 	 	 	 	 	 	 	 
189	 	 	 	 	 	 	164.58293	4.6865854	 	123.47953	638.1173	 	 	 	 	301.19547	678.25	 	 	 	 	 	 	 	 	 	 	 	 	 
190	 	 	 	 	 	 	164.5936	4.62931	 	123.1952	643.0266	 	 	 	 	301.5601	677.68884	 	 	 	 	 	 	 	 	 	 	 	 	 
191	 	 	 	 	 	 	164.31227	4.5275345	 	123.097404	644.5403	 	 	 	 	301.39777	677.9889	 	 	 	 	 	 	 	 	 	 	 	 	 
192	 	 	 	 	 	 	163.5665	4.601631	 	122.92288	644.74677	 	 	 	 	301.09683	677.52765	 	 	 	 	 	 	 	 	 	 	 	 	 
193	 	 	 	 	 	 	163.85696	4.4392405	 	122.858055	644.0153	 	 	 	 	301.13864	677.7857	 	 	 	 	 	 	 	 	 	 	 	 	 
194	 	 	 	 	 	 	163.73674	4.443079	 	122.73877	643.52057	 	 	 	 	300.5462	678.2815	 	 	 	 	 	 	 	 	 	 	 	 	 
195	 	 	 	 	 	 	162.6693	4.6706038	 	122.717896	643.24835	 	 	 	 	301.11343	677.9034	 	 	 	 	 	 	 	 	 	 	 	 	 
196	 	 	 	 	 	 	163.29256	4.49734	 	122.60769	643.38464	 	 	 	 	301.30087	678.0044	 	 	 	 	 	 	 	 	 	 	 	 	 
197	 	 	 	 	 	 	163.80083	4.173077	 	122.50128	643.78937	 	 	 	 	301.32233	677.6777	 	 	 	 	 	 	 	 	 	 	 	 	 
198	 	 	 	 	 	 	204.2723	2.9421253	 	122.25128	644.2128	 	 	 	 	301.15182	677.7389	 	 	 	 	 	 	 	 	 	 	 	 	 
199	 	 	 	 	 	 	162.32127	4.4957447	 	122.245804	644.48193	 	 	 	 	301.0371	678.155	 	 	 	 	 	 	 	 	 	 	 	 	 
200	 	 	 	 	 	 	163.99782	4.0938864	 	122.12356	644.4565	 	 	 	 	301.68304	677.7143	 	 	 	 	 	 	 	 	 	 	 	 	 
201	 	 	 	 	 	 	164.3112	4.0707965	 	122.02	644.23676	 	 	 	 	301.25848	677.7542	 	 	 	 	 	 	 	 	 	 	 	 	 
202	 	 	 	 	 	 	164.70654	4.030461	 	121.89382	644.2735	 	 	 	 	300.83746	677.9609	 	 	 	 	 	 	 	 	 	 	 	 	 
203	 	 	 	 	 	 	164.89847	3.9625955	 	121.792305	644.4013	 	 	 	 	301.47272	678.0409	 	 	 	 	 	 	 	 	 	 	 	 	 
204	 	 	 	 	 	 	165.60835	3.7770898	 	121.684616	644.4372	 	 	 	 	301.411	677.6525	 	 	 	 	 	 	 	 	 	 	 	 	 
205	 	 	 	 	 	 	165.6838	3.753894	 	121.5874	644.4756	 	 	 	 	301.35654	677.76086	 	 	 	 	 	 	 	 	 	 	 	 	 
206	 	 	 	 	 	 	165.40112	3.8636363	 	121.56769	644.4821	 	 	 	 	300.475	678.3542	 	 	 	 	 	 	 	 	 	 	 	 	 
207	 	 	 	 	 	 	165.45659	3.8376205	 	121.53346	644.40216	 	 	 	 	300.8816	678.2588	 	 	 	 	 	 	 	 	 	 	 	 	 
208	 	 	 	 	 	 	166.15747	3.676948	 	121.471756	644.4808	 	 	 	 	301.11066	677.75	 	 	 	 	 	 	 	 	 	 	 	 	 
209	 	 	 	 	 	 	165.69633	3.6364393	 	121.45647	644.5384	 	 	 	 	301.54147	678.0023	 	 	 	 	 	 	 	 	 	 	 	 	 
210	 	 	 	 	 	 	165.08151	3.7605042	 	121.37597	644.3889	 	 	 	 	300.6983	678.0949	 	 	 	 	 	 	 	 	 	 	 	 	 
211	 	 	 	 	 	 	163.86102	3.9118645	 	121.34428	644.37	 	 	 	 	301.71213	677.52167	 	 	 	 	 	 	 	 	 	 	 	 	 
212	 	 	 	 	 	 	162.9569	4.0603447	 	121.26786	644.4528	 	 	 	 	300.89825	678.14935	 	 	 	 	 	 	 	 	 	 	 	 	 
213	 	 	 	 	 	 	163.24565	3.858885	 	121.20898	644.32947	 	 	 	 	301.18018	678.3739	 	 	 	 	 	 	 	 	 	 	 	 	 
214	 	 	 	 	 	 	206.03319	1.4153318	 	121.16881	644.27277	 	 	 	 	301.4419	677.52905	 	 	 	 	 	 	 	 	 	 	 	 	 
215	 	 	 	 	 	 	213.51003	1.3546365	 	121.13718	644.3346	 	 	 	 	301.5476	677.7251	 	 	 	 	 	 	 	 	 	 	 	 	 
216	 	 	 	 	 	 	217.25526	1.2421052	 	121.09387	644.33527	 	 	 	 	300.696	677.956	 	 	 	 	 	 	 	 	 	 	 	 	 
217	 	 	 	 	 	 	 	 	 	120.953964	644.4092	 	 	 	 	301.75687	677.90826	 	164.43169	3.6043644	 	 	 	 	 	 	 	 	 	 
218	 	 	 	 	 	 	 	 	 	120.92857	644.46173	 	 	 	 	301.72522	677.86035	 	164.83072	3.6056752	 	 	 	 	 	 	 	 	 	 
219	 	 	 	 	 	 	 	 	 	120.87786	644.47455	 	 	 	 	301.2973	678.018	 	166.33904	3.4275653	 	 	 	 	 	 	 	 	 	 
220	 	 	 	 	 	 	 	 	 	120.92675	644.4529	 	 	 	 	300.92035	678.36725	 	166.91548	3.4450102	 	 	 	 	 	 	 	 	 	 
221	 	 	 	 	 	 	 	 	 	120.87212	644.37213	 	 	 	 	301.38745	677.79004	 	167.31459	3.4791667	 	 	 	 	 	 	 	 	 	 
222	 	 	 	 	 	 	 	 	 	120.829895	644.42267	 	 	 	 	301.46362	678.0318	 	167.84447	3.4853861	 	 	 	 	 	 	 	 	 	 
223	 	 	 	 	 	 	 	 	 	120.81498	644.4859	 	 	 	 	301.82227	678.1114	 	167.85625	3.4791667	 	 	 	 	 	 	 	 	 	 
224	 	 	 	 	 	 	 	 	 	120.79049	644.45886	 	 	 	 	301.26547	677.8717	 	167.14449	3.6871102	 	 	 	 	 	 	 	 	 	 
225	 	 	 	 	 	 	 	 	 	120.76221	644.36633	 	 	 	 	301.06088	678.13477	 	167.14842	3.4978948	 	 	 	 	 	 	 	 	 	 
226	 	 	 	 	 	 	 	 	 	120.76343	644.4437	 	 	 	 	301.21982	677.9224	 	165.49371	3.9213836	 	 	 	 	 	 	 	 	 	 
227	 	 	 	 	 	 	 	 	 	120.715485	644.21356	 	 	 	 	301.3493	678.2945	 	163.95895	4.154737	 	 	 	 	 	 	 	 	 	 
228	 	 	 	 	 	 	 	 	 	120.712006	644.4068	 	 	 	 	301.11505	678.1637	 	163.67548	4.1659617	 	 	 	 	 	 	 	 	 	 
229	 	 	 	 	 	 	 	 	 	120.72978	644.23425	 	 	 	 	300.9257	677.72894	 	 	 	 	 	 	 	 	 	 	 	 	 
230	 	 	 	 	 	 	 	 	 	120.73286	644.18567	 	 	 	 	301.29654	678.0238	 	 	 	 	 	 	 	 	 	 	 	 	 
231	 	 	 	 	 	 	 	 	 	120.7285	644.21375	 	 	 	 	301.2366	678.1339	 	 	 	 	 	 	 	 	 	 	 	 	 
232	 	 	 	 	 	 	 	 	 	120.75128	644.2654	 	 	 	 	301.43103	677.63794	 	 	 	 	 	 	 	 	 	 	 	 	 
233	 	 	 	 	 	 	 	 	 	120.73136	644.2005	 	 	 	 	301.3125	678.0446	 	 	 	 	 	 	 	 	 	 	 	 	 
234	 	 	 	 	 	 	 	 	 	120.72064	644.23035	 	 	 	 	300.87656	678.023	 	 	 	 	165.8077	3.5192308	 	 	 	 	 	 	 
235	 	 	 	 	 	 	 	 	 	120.68158	644.26135	 	 	 	 	301.46445	677.98444	 	 	 	 	166.52548	3.512739	 	 	 	 	 	 	 
236	 	 	 	 	 	 	 	 	 	120.663895	644.43726	 	 	 	 	301.61353	677.70526	 	 	 	 	167.37605	3.4957983	 	 	 	 	 	 	 
237	 	 	 	 	 	 	 	 	 	120.69201	644.37756	 	 	 	 	301.22034	677.8305	 	 	 	 	167.62134	3.4874477	 	 	 	 	 	 	 
238	 	 	 	 	 	 	 	 	 	120.6933	644.3647	 	 	 	 	301.01965	678.25543	 	 	 	 	167.9625	3.48125	 	 	 	 	 	 	 
239	 	 	 	 	 	 	 	 	 	120.710526	644.3614	 	 	 	 	301.28662	677.7469	 	 	 	 	167.74008	3.4832985	 	 	 	 	 	 	 
240	 	 	 	 	 	 	 	 	 	120.70513	644.4077	 	 	 	 	301.36865	677.76697	 	 	 	 	167.0447	3.6850312	 	 	 	 	 	 	 
241	 	 	 	 	 	 	 	 	 	120.784424	644.2799	 	 	 	 	301.6036	677.8829	 	 	 	 	166.925	3.6895833	 	 	 	 	 	 	 
242	 	 	 	 	 	 	 	 	 	120.79833	644.3182	 	 	 	 	301.2034	677.8517	 	 	 	 	166.08948	3.708421	 	 	 	 	 	 	 
243	 	 	 	 	 	 	 	 	 	120.87117	644.4018	 	 	 	 	301.1824	678.0923	 	 	 	 	163.95895	4.154737	 	 	 	 	 	 	 
244	 	 	 	 	 	 	 	 	 	120.83763	644.25256	 	 	 	 	301.22247	678.12555	 	 	 	 	163.57399	4.163848	 	 	 	 	 	 	 
245	 	 	 	 	 	 	 	 	 	120.91849	644.3036	 	 	 	 	301.3355	677.9545	 	 	 	 	164.01915	3.9468086	 	 	 	 	 	 	 
246	 	 	 	 	 	 	 	 	 	120.93041	644.2964	 	 	 	 	301.11765	677.7059	 	 	 	 	 	 	 	 	 	 	 	 	 
247	 	 	 	 	 	 	 	 	 	120.92471	644.28766	 	 	 	 	301.12918	677.7792	 	 	 	 	 	 	 	163.87526	3.9520257	 	 	 	 
248	 	 	 	 	 	 	 	 	 	120.928024	644.32263	 	 	 	 	301.1125	677.9	 	 	 	 	 	 	 	163.76866	3.9498935	 	 	 	 
249	 	 	 	 	 	 	 	 	 	120.98329	644.3303	 	 	 	 	301.06305	678.43695	 	 	 	 	 	 	 	165.10425	3.7255318	 	 	 	 
250	 	 	 	 	 	 	 	 	 	121.01414	644.3188	 	 	 	 	301.4868	677.7908	 	 	 	 	 	 	 	165.74684	3.7088609	 	 	 	 
251	 	 	 	 	 	 	 	 	 	120.99355	644.29126	 	 	 	 	300.93478	678.2174	 	 	 	 	 	 	 	166.78964	3.5042284	 	 	 	 
252	 	 	 	 	 	 	 	 	 	121.01276	644.4554	 	 	 	 	301.29822	678.26685	 	 	 	 	 	 	 	167.04315	3.4957895	 	 	 	 
253	 	 	 	 	 	 	 	 	 	121.00828	644.4911	 	 	 	 	301.00214	677.98926	 	 	 	 	 	 	 	168.32353	3.2920167	 	 	 	 
254	 	 	 	 	 	 	 	 	 	121.046036	644.4527	 	 	 	 	301.2586	677.9569	 	 	 	 	 	 	 	168.31932	3.2920167	 	 	 	 
255	 	 	 	 	 	 	 	 	 	121.117455	644.44867	 	 	 	 	301.28482	677.8333	 	 	 	 	 	 	 	167.74008	3.4832985	 	 	 	 
256	 	 	 	 	 	 	 	 	 	121.14736	644.3996	 	 	 	 	301.09735	678.2478	 	 	 	 	 	 	 	166.21849	3.7037816	 	 	 	 
257	 	 	 	 	 	 	 	 	 	121.15984	644.399	 	 	 	 	301.28632	677.6966	 	 	 	 	 	 	 	166.91772	3.5	 	 	 	 
258	 	 	 	 	 	 	 	 	 	121.221436	644.328	 	 	 	 	301.31946	678.2639	 	 	 	 	 	 	 	165.95781	3.7130802	 	 	 	 
259	 	 	 	 	 	 	 	 	 	121.283676	644.23444	 	 	 	 	301.3109	677.62604	 	 	 	 	 	 	 	164.5444	3.9334037	 	 	 	 
260	 	 	 	 	 	 	 	 	 	121.29253	644.29	 	 	 	 	301.1	677.81915	 	 	 	 	 	 	 	164.1234	3.9489362	 	 	 	 
261	 	 	 	 	 	 	 	 	 	121.37484	644.3155	 	 	 	 	300.8421	678.4123	 	 	 	 	 	 	 	 	 	 	 	 	 
262	 	 	 	 	 	 	 	 	 	121.3634	644.3299	 	 	 	 	301.75345	677.9839	 	 	 	 	 	 	 	 	 	 	164.26433	3.9437368	 
263	 	 	 	 	 	 	 	 	 	121.43928	644.3088	 	 	 	 	300.76035	677.9587	 	 	 	 	 	 	 	 	 	 	163.43008	4.1694913	 
264	 	 	 	 	 	 	 	 	 	121.44322	644.3323	 	 	 	 	301.9366	678.007	 	 	 	 	 	 	 	 	 	 	164.84883	3.9397464	 
265	 	 	 	 	 	 	 	 	 	121.457306	644.36676	 	 	 	 	300.63113	678.06555	 	 	 	 	 	 	 	 	 	 	166.52548	3.512739	 
266	 	 	 	 	 	 	 	 	 	121.45871	644.4032	 	 	 	 	301.1758	678.3904	 	 	 	 	 	 	 	 	 	 	166.6589	3.5084746	 
267	 	 	 	 	 	 	 	 	 	121.4383	644.45374	 	 	 	 	300.59583	678.32916	 	 	 	 	 	 	 	 	 	 	167.37605	3.4957983	 
268	 	 	 	 	 	 	 	 	 	121.45887	644.45374	 	 	 	 	301.14444	678.17554	 	 	 	 	 	 	 	 	 	 	168.20316	3.2957895	 
269	 	 	 	 	 	 	 	 	 	121.4729	644.4355	 	 	 	 	301.222	677.7863	 	 	 	 	 	 	 	 	 	 	167.97469	3.2974684	 
270	 	 	 	 	 	 	 	 	 	121.46903	644.4781	 	 	 	 	301.80045	677.88116	 	 	 	 	 	 	 	 	 	 	168.32353	3.2920167	 
271	 	 	 	 	 	 	 	 	 	121.4782	644.55255	 	 	 	 	301.3407	678.0	 	 	 	 	 	 	 	 	 	 	167.85307	3.3012686	 
272	 	 	 	 	 	 	 	 	 	121.483246	644.47424	 	 	 	 	301.45023	678.16064	 	 	 	 	 	 	 	 	 	 	166.889	3.5063424	 
273	 	 	 	 	 	 	 	 	 	121.52314	644.40875	 	 	 	 	301.11603	677.9641	 	 	 	 	 	 	 	 	 	 	166.6589	3.5084746	 
274	 	 	 	 	 	 	 	 	 	121.60628	644.42957	 	 	 	 	301.0726	677.8983	 	 	 	 	 	 	 	 	 	 	165.58475	3.720339	 
275	 	 	 	 	 	 	 	 	 	121.62148	644.445	 	 	 	 	301.19434	678.1332	 	 	 	 	 	 	 	 	 	 	164.01703	3.9468086	 
276	 	 	 	 	 	 	 	 	 	121.65128	644.48334	 	 	 	 	301.25555	678.13556	 	 	 	 	 	 	 	 	 	 	163.46829	4.1617336	 
277	 	 	 	 	 	 	 	 	 	121.63936	644.38	 	 	 	 	301.2436	677.8632	 	 	 	 	 	 	 	 	 	 	164.26433	3.9437368	 
278	 	 	 	 	 	 	 	 	 	121.689186	644.3867	 	 	 	 	301.75455	677.9091	 	 	 	 	 	 	 	 	 	 	163.32416	4.1673727	 
279	 	 	 	 	 	 	 	 	 	121.668594	644.4704	 	 	 	 	301.28113	677.88196	 	 	 	 	 	 	 	 	 	 	164.96481	3.7302773	 
280	 	 	 	 	 	 	 	 	 	121.71282	644.4846	 	 	 	 	301.6535	677.7588	 	 	 	 	 	 	 	 	 	 	165.82347	3.717759	 
281	 	 	 	 	 	 	 	 	 	121.72108	644.47815	 	 	 	 	300.97882	678.072	 	 	 	 	 	 	 	 	 	 	166.91772	3.5	 
282	 	 	 	 	 	 	 	 	 	121.832054	644.5615	 	 	 	 	301.6613	677.91016	 	 	 	 	 	 	 	 	 	 	167.49576	3.3067942	 
283	 	 	 	 	 	 	 	 	 	121.87579	644.6159	 	 	 	 	301.13675	678.02136	 	 	 	 	 	 	 	 	 	 	167.04315	3.4957895	 
284	 	 	 	 	 	 	 	 	 	121.890526	644.5679	 	 	 	 	301.87558	678.06335	 	 	 	 	 	 	 	 	 	 	167.49576	3.3067942	 
285	 	 	 	 	 	 	 	 	 	122.0801	644.47546	 	 	 	 	300.94205	678.32404	 	 	 	 	 	 	 	 	 	 	166.91772	3.5	 
286	 	 	 	 	 	 	 	 	 	122.07253	644.53723	 	 	 	 	301.5759	677.81696	 	 	 	 	 	 	 	 	 	 	168.20316	3.2957895	 
287	 	 	 	 	 	 	 	 	 	122.109474	644.55505	 	 	 	 	300.8551	677.89185	 	 	 	 	 	 	 	 	 	 	167.97679	3.2974684	 
288	 	 	 	 	 	 	 	 	 	122.1731	644.47424	 	 	 	 	301.93192	678.06335	 	 	 	 	 	 	 	 	 	 	166.78964	3.5042284	 
289	 	 	 	 	 	 	 	 	 	122.187256	644.518	 	 	 	 	301.8348	677.7321	 	 	 	 	 	 	 	 	 	 	165.95781	3.7130802	 
290	 	 	 	 	 	 	 	 	 	122.23032	644.50385	 	 	 	 	301.83636	677.7545	 	 	 	 	 	 	 	 	 	 	165.10425	3.7255318	 
291	 	 	 	 	 	 	 	 	 	122.29049	644.5347	 	 	 	 	301.14517	678.20044	 	 	 	 	 	 	 	 	 	 	164.40678	3.9385593	 
292	 	 	 	 	 	 	 	 	 	122.315956	644.49097	 	 	 	 	301.2361	678.37964	 	 	 	 	 	 	 	 	 	 	164.40678	3.9385593	 
293	 	 	 	 	 	 	 	 	 	122.4383	644.4653	 	 	 	 	301.50446	677.9732	 	 	 	 	 	 	 	 	 	 	164.26645	3.9437368	 
294	 	 	 	 	 	 	 	 	 	122.49099	644.47296	 	 	 	 	301.32062	678.0426	 	 	 	 	 	 	 	 	 	 	164.26645	3.9437368	 
295	 	 	 	 	 	 	 	 	 	122.563774	644.6454	 	 	 	 	300.80453	677.9033	 	 	 	 	 	 	 	 	 	 	164.89029	3.9324894	 
296	 	 	 	 	 	 	 	 	 	122.65979	644.5516	 	 	 	 	301.31448	677.9932	 	 	 	 	 	 	 	 	 	 	165.95781	3.7130802	 
297	 	 	 	 	 	 	 	 	 	122.73295	644.59393	 	 	 	 	300.925	678.12915	 	 	 	 	 	 	 	 	 	 	166.91772	3.5	 
298	 	 	 	 	 	 	 	 	 	122.823456	644.692	 	 	 	 	301.74518	678.2836	 	 	 	 	 	 	 	 	 	 	166.91772	3.5	 
299	 	 	 	 	 	 	 	 	 	122.82129	644.67035	 	 	 	 	300.98306	678.0042	 	 	 	 	 	 	 	 	 	 	167.27101	3.4936974	 
300	 	 	 	 	 	 	 	 	 	122.87661	644.70825	 	 	 	 	301.6384	677.875	 	 	 	 	 	 	 	 	 	 	168.33405	3.112766	 
301	 	 	 	 	 	 	 	 	 	122.93959	644.6581	 	 	 	 	301.11966	678.0299	 	 	 	 	 	 	 	 	 	 	167.85307	3.3012686	 
302	 	 	 	 	 	 	 	 	 	123.012886	644.69714	 	 	 	 	301.28995	678.35846	 	 	 	 	 	 	 	 	 	 	167.14842	3.4978948	 
303	 	 	 	 	 	 	 	 	 	123.1139	644.64154	 	 	 	 	301.24106	678.26337	 	 	 	 	 	 	 	 	 	 	166.91772	3.5	 
304	 	 	 	 	 	 	 	 	 	123.23008	644.58356	 	 	 	 	301.67273	677.7364	 	 	 	 	 	 	 	 	 	 	166.31741	3.5084925	 
305	 	 	 	 	 	 	 	 	 	123.28764	644.6557	 	 	 	 	300.688	677.948	 	 	 	 	 	 	 	 	 	 	165.48305	3.7182202	 
306	 	 	 	 	 	 	 	 	 	123.39075	644.6517	 	 	 	 	301.17365	677.8766	 	 	 	 	 	 	 	 	 	 	165.10425	3.7255318	 
307	 	 	 	 	 	 	 	 	 	123.47692	644.6449	 	 	 	 	300.39557	678.10645	 	 	 	 	 	 	 	 	 	 	164.5444	3.9334037	 
308	 	 	 	 	 	 	 	 	 	123.50516	644.57733	 	 	 	 	301.3407	678.177	 	 	 	 	 	 	 	 	 	 	164.5444	3.9334037	 
309	 	 	 	 	 	 	 	 	 	123.55257	644.5782	 	 	 	 	300.52777	677.88495	 	 	 	 	 	 	 	 	 	 	164.11916	3.9489362	 
310	 	 	 	 	 	 	 	 	 	123.579796	644.59265	 	 	 	 	301.2742	678.31104	 	 	 	 	 	 	 	 	 	 	164.36836	3.94586	 
311	 	 	 	 	 	 	 	 	 	123.66199	644.6403	 	 	 	 	300.74786	678.32477	 	 	 	 	 	 	 	 	 	 	163.7152	4.158228	 
312	 	 	 	 	 	 	 	 	 	123.75931	644.6451	 	 	 	 	301.2175	678.3296	 	 	 	 	 	 	 	 	 	 	165.95781	3.7130802	 
313	 	 	 	 	 	 	 	 	 	123.882545	644.69	 	 	 	 	300.97107	677.8471	 	 	 	 	 	 	 	 	 	 	165.62552	3.916318	 
314	 	 	 	 	 	 	 	 	 	123.91206	644.6836	 	 	 	 	300.48795	678.0582	 	 	 	 	 	 	 	 	 	 	166.46861	3.6945608	 
315	 	 	 	 	 	 	 	 	 	123.96871	644.758	 	 	 	 	301.1862	677.8389	 	 	 	 	 	 	 	 	 	 	167.5	3.4916143	 
316	 	 	 	 	 	 	 	 	 	124.0364	644.7669	 	 	 	 	301.1298	677.9766	 	 	 	 	 	 	 	 	 	 	167.28616	3.4874213	 
317	 	 	 	 	 	 	 	 	 	124.09975	644.72375	 	 	 	 	301.14285	677.9076	 	 	 	 	 	 	 	 	 	 	167.03474	3.4957895	 
318	 	 	 	 	 	 	 	 	 	124.20284	644.70026	 	 	 	 	301.66742	678.0294	 	 	 	 	 	 	 	 	 	 	166.91772	3.5	 
319	 	 	 	 	 	 	 	 	 	124.30769	644.8346	 	 	 	 	301.11334	678.3356	 	 	 	 	 	 	 	 	 	 	167.14842	3.4978948	 
320	 	 	 	 	 	 	 	 	 	124.38098	644.7691	 	 	 	 	301.61313	677.83936	 	 	 	 	 	 	 	 	 	 	166.1851	3.512766	 
321	 	 	 	 	 	 	 	 	 	124.510284	644.8496	 	 	 	 	302.03705	677.71295	 	 	 	 	 	 	 	 	 	 	165.10425	3.7255318	 

Track 	Length	Distance traveled	Nr of Frames
1	13.592901	0.6157407	25
2	11.499092	0.43906033	19
3	741.5524	59.115322	175
4	932.4409	596.8565	280
5	5.879931	0.54388666	11
6	138.90968	0.1788941	263
7	7.913254	0.94193715	12
8	7.114285	1.838943	12
9	10.431633	0.24815767	14
10	41.177025	0.8678013	60
