Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15
Tracks 1 to 15
240	137.15974	644.97534	 	 	 	 	1.413928	545.0477	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.16187	347.28564	 	 	 	 	 	 	 	 	 	 
241	137.14407	644.9993	 	 	 	 	1.4191291	543.45337	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
242	137.10858	644.9005	 	 	 	 	1.4200627	544.7665	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.1745	345.79193	 	 	 	 	 	 	 
243	137.04628	644.9224	 	 	 	 	1.4174757	547.52106	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.1525	344.57626	 	 	 	 	 	 	 
244	136.96921	644.90894	 	 	 	 	1.3883333	547.855	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.13007	346.40192	 	 	 	 	 	 	 
245	136.92595	644.9941	 	 	 	 	1.3808725	548.8607	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.12012	345.76138	 	 	 	 	 	 	 
246	136.9194	644.981	 	 	 	 	1.393617	547.6899	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.1348	345.38614	 	 	 	 	 	 	 
247	136.93268	645.1131	 	 	 	 	1.400974	547.0179	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.14325	345.44595	 	 	 	 	 	 	 
248	136.9366	645.03723	 	 	 	 	1.3967214	547.68854	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.13452	346.27277	 	 	 	 	 	 	 
249	136.90523	645.0412	 	 	 	 	1.3684654	548.3432	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.11008	346.0409	 	 	 	 	 	 	 
250	136.89215	645.0255	 	 	 	 	1.3657488	549.889	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.1092	344.77795	 	 	 	 	 	 	 
251	136.96466	645.0079	 	 	 	 	1.3756303	548.7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.12115	346.05133	 	 	 	 	 	 	 
252	136.99673	645.0893	 	 	 	 	1.3888888	546.78107	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.1397	344.54855	 	 	 	 	 	 	 
253	137.04903	645.0712	 	 	 	 	1.4186603	546.01196	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.15787	345.2162	 	 	 	 	 	 	 
254	137.05556	645.0033	 	 	 	 	1.4014308	545.2695	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.15714	346.0	 	 	 	 	 	 	 
255	137.1135	644.9734	 	 	 	 	1.411147	546.3643	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.14993	346.64612	 	 	 	 	 	 	 
256	137.07568	644.9592	 	 	 	 	1.3966074	546.1866	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.14893	346.55652	 	 	 	 	 	 	 
257	137.17621	644.9954	 	 	 	 	1.4009584	545.2572	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.15643	346.51758	 	 	 	 	 	 	 
258	137.2788	645.0589	 	 	 	 	1.4131122	544.519	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.1711	346.48105	 	 	 	 	 	 	 
259	137.30104	645.00525	 	 	 	 	1.4296875	544.3281	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.17636	344.58847	 	 	 	 	 	 	 
260	137.31807	645.0366	 	 	 	 	1.3947369	544.7376	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.1517	345.50766	 	 	 	 	 	 	 
261	137.28665	645.055	 	 	 	 	1.3927393	547.1634	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.13412	345.52145	 	 	 	 	 	 	 
262	137.31331	645.05743	 	 	 	 	1.3762711	548.6254	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.1167	346.24023	 	 	 	 	 	 	 
263	137.3013	645.09216	 	 	 	 	1.3842282	549.0453	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.11945	344.86996	 	 	 	 	 	 	 
264	137.35696	645.1411	 	 	 	 	1.3828382	547.3251	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.13034	344.98718	 	 	 	 	 	 	 
265	137.40196	645.1523	 	 	 	 	1.3980263	547.21216	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.13763	344.09354	 	 	 	 	 	 	 
266	137.40302	645.0898	 	 	 	 	1.3848081	548.68695	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.13074	345.07312	 	 	 	 	 	 	 
267	137.46875	645.1094	 	 	 	 	1.3760469	547.505	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.11813	345.35654	 	 	 	 	 	 	 
268	137.48305	645.0645	 	 	 	 	1.3754209	548.40234	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.1196	345.78134	 	 	 	 	 	 	 
269	137.58257	645.0072	 	 	 	 	1.3866996	546.66583	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.13696	345.84048	 	 	 	 	 	 	 
270	137.77663	645.05194	 	 	 	 	1.4122807	545.0359	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.1564	346.163	 	 	 	 	 	 	 
271	137.85072	645.06714	 	 	 	 	1.4184953	545.0345	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
272	137.88925	645.06354	 	 	 	 	1.4146919	544.8302	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.16373	346.95465	 	 	 	 
273	137.93176	645.03546	 	 	 	 	1.3972713	545.6605	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.15247	346.64755	 	 	 	 
274	137.9856	645.0563	 	 	 	 	1.3923328	546.81323	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.15103	345.21756	 	 	 	 
275	138.09375	645.0078	 	 	 	 	1.3942307	545.0705	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.15533	346.41656	 	 	 	 
276	138.2255	645.0294	 	 	 	 	1.4142857	544.9508	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.15604	345.91208	 	35.775864	3.2980297	 
277	138.26793	645.0684	 	 	 	 	1.407496	545.3325	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.15103	344.7999	 	33.34588	5.668459	 
278	138.37239	645.0742	 	 	 	 	1.3861386	547.59735	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.13724	345.39774	 	34.68021	9.157244	 
279	138.41667	644.987	 	 	 	 	1.3739495	548.1773	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.1205	345.35306	 	35.638046	12.496633	 
280	138.47386	644.9588	 	 	 	 	1.3629441	548.4238	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.11322	344.8931	 	37.51948	15.37013	 
281	138.58192	644.9473	 	 	 	 	1.3801997	548.08234	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.11984	345.02588	 	37.97826	18.406832	 
282	138.70604	644.98816	 	 	 	 	1.3883415	547.26685	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.13412	345.96887	 	39.53012	20.951807	 
283	138.79451	644.9974	 	 	 	 	1.4035947	547.3595	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.13657	345.5	 	40.983776	23.340708	 
284	138.90027	644.958	 	 	 	 	1.3824503	546.8229	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.1356	344.09592	 	40.160713	27.175594	 
285	138.94095	644.9475	 	 	 	 	1.3826447	547.5099	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.131	346.55026	 	37.901276	31.939491	 
286	139.02287	644.9052	 	 	 	 	1.3822554	546.9295	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.13696	345.8448	 	36.635315	36.651814	 
287	139.16927	644.9948	 	 	 	 	1.4011345	546.406	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.14853	345.7644	 	34.733448	41.939026	*
288	139.28215	644.9199	 	 	 	 	1.3995216	544.2448	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.163	344.85138	 	33.565933	46.613552	*
289	139.34273	644.9142	 	 	 	 	1.4055119	545.0748	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.17148	346.01337	 	31.559288	52.36166	*
290	139.3631	644.93024	 	 	 	 	1.4059011	545.7297	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.1597	346.0187	 	29.891836	57.89592	*
291	139.4427	644.9453	 	 	 	 	1.401454	546.9685	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.14893	345.37827	 	28.117392	63.782608	 
292	139.4648	644.9355	 	 	 	 	1.3941368	545.95605	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.14395	345.81494	 	26.06872	70.17773	 
293	139.51825	644.93805	 	 	 	 	1.4061489	545.9951	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.14246	345.96912	 	 	 	 
294	139.53922	644.9327	 	 	 	 	1.3966074	545.29803	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.14566	345.85217	 	 	 	 
295	139.5704	644.9642	 	 	 	 	1.4033816	546.7641	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.14178	346.6645	 	 	 	 
296	139.61212	644.9642	 	 	 	 	1.3785357	547.4551	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.1355	345.68173	 	 	 	 
297	139.63037	645.00714	 	 	 	 	1.3693467	547.8333	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.1205	345.3055	 	 	 	 
298	139.63725	644.951	 	 	 	 	1.3745819	548.54517	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.11984	343.98468	 	 	 	 
299	139.66689	644.9889	 	 	 	 	1.3791391	547.40894	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	311.129	344.86887	 	 	 	 

Track 	Length	Distance traveled	Nr of Frames
1	882.2345	624.11847	299
2	52.016678	0.67052615	109
3	344.62872	0.7463475	299
4	38.897858	13.843372	128
5	7.3069844	1.487258	12
6	7.3970056	0.7607571	11
7	9.995649	0.24058773	14
8	8.25004	0.46856418	11
9	9.451515	1.9271942	10
10	6.9591627	1.0533432	11
11	8.811744	1.7516714	10
12	8.661227	1.4526702	16
13	19.491932	0.37150428	29
14	19.66197	2.086074	28
15	72.13001	67.58049	17
