Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10
Tracks 1 to 10
169	 	 	 	293.8692	667.4315	 	11.5125	668.0725	 	 	 	 	162.54292	654.7867	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170	 	 	 	294.47906	667.49475	 	11.006527	667.8995	 	 	 	 	162.467	642.9017	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171	 	 	 	294.31	667.2275	 	12.5593605	667.9406	 	 	 	 	162.32228	637.4788	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
172	 	 	 	294.71957	667.34393	 	11.781726	668.33246	 	 	 	 	162.49127	632.3605	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
173	 	 	 	294.59644	667.0736	 	12.039568	668.0899	 	 	 	 	162.4693	627.56287	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
174	 	 	 	294.51562	667.5026	 	11.750646	668.37854	 	 	 	 	162.3952	623.18713	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
175	 	 	 	294.52414	667.5911	 	12.801176	668.41766	 	 	 	 	162.44453	618.67566	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
176	 	 	 	294.87173	667.2356	 	11.956575	668.2171	 	 	 	 	162.50154	614.89044	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
177	 	 	 	293.69507	667.4877	 	13.212669	668.2964	 	 	 	 	162.65443	611.37616	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178	 	 	 	294.7559	667.22064	 	11.592545	668.2738	 	 	 	 	162.6875	608.3811	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
179	 	 	 	294.4542	667.17175	 	12.982838	668.23914	 	 	 	 	162.68779	605.6924	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180	 	 	 	294.3886	667.5052	 	12.201755	668.3221	 	 	 	 	162.7481	603.1187	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181	 	 	 	294.32126	667.4896	 	11.781482	668.1543	 	 	 	 	162.84404	600.9694	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
182	 	 	 	294.3535	667.44086	 	12.358173	668.1586	 	 	 	 	162.87747	599.15906	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
183	 	 	 	294.60632	667.1101	 	12.037713	668.1448	 	 	 	 	162.88788	597.6288	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
184	 	 	 	294.48978	667.28516	 	11.724638	667.92755	 	 	 	 	162.95659	596.3533	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
185	 	 	 	294.5397	666.74567	 	12.687067	668.1651	 	 	 	 	162.9713	595.46826	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
186	 	 	 	294.7857	667.1208	 	10.536269	667.6788	 	 	 	 	162.98943	594.98035	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
187	 	 	 	294.61365	667.2677	 	12.033654	668.0601	 	 	 	 	162.9985	594.7373	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188	 	 	 	294.36493	667.4013	 	12.543982	668.0093	 	 	 	 	163.02258	594.9172	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
189	 	 	 	294.62308	667.16925	 	11.9975605	668.1488	 	 	 	 	163.05789	595.3165	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
190	 	 	 	294.6934	667.1692	 	12.641844	668.1927	 	 	 	 	163.0197	596.0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191	 	 	 	294.35895	667.1776	 	12.654929	668.29346	 	 	 	 	163.00684	597.13885	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
192	 	 	 	294.81363	667.1144	 	11.539702	668.0459	 	 	 	 	163.0456	598.4118	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
193	 	 	 	294.6675	667.16754	 	11.492665	667.8692	 	 	 	 	163.07617	600.05505	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
194	 	 	 	294.76086	667.032	 	11.77578	667.83813	 	 	 	 	163.08069	601.99774	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
195	 	 	 	294.31	667.2175	 	12.083732	668.1555	 	 	 	 	163.13103	604.31024	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
196	 	 	 	294.49484	667.32477	 	10.351851	667.7196	 	 	 	 	163.09271	607.0562	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
197	 	 	 	294.45062	667.00616	 	12.577804	668.0629	 	 	 	 	163.18445	609.85516	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
198	 	 	 	294.61887	667.2855	 	11.979419	668.1126	 	 	 	 	163.11398	613.1337	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
199	 	 	 	294.23816	667.303	 	12.831786	668.3144	 	 	 	 	163.23781	616.686	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200	 	 	 	294.21466	667.3182	 	12.641844	668.3463	 	 	 	 	163.21513	620.98663	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201	 	 	 	294.32556	667.10443	 	12.453596	668.0568	 	 	 	 	163.14117	625.46765	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
202	 	 	 	294.49493	667.16077	 	12.50474	668.24884	 	 	 	 	163.17668	630.191	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
203	 	 	 	294.46	667.0875	 	12.080953	668.0714	 	 	 	 	163.2071	635.1081	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
204	 	 	 	294.8676	667.0938	 	12.45098	668.5049	 	 	 	 	163.13548	640.50275	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
205	 	 	 	294.142	667.0752	 	12.421114	668.1033	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
206	 	 	 	294.99347	667.1371	 	11.701511	668.22797	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
207	 	 	 	295.08603	667.25806	 	10.473262	667.89575	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208	 	 	 	294.07605	667.3504	 	12.252358	668.0566	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
209	 	 	 	294.06824	667.41565	 	12.886574	668.2176	 	 	 	 	 	 	 	 	 	 	 	 	 	163.35638	645.90186	 	163.80682	670.5455	 	 	 	 
210	 	 	 	294.3087	667.40814	 	11.78822	668.2519	 	 	 	 	 	 	 	 	 	 	 	 	 	163.51314	644.52234	*	164.25172	670.7184	*	 	 	 
211	 	 	 	294.48508	667.06714	 	13.013953	668.42096	 	 	 	 	 	 	 	 	 	 	 	 	 	163.52383	643.38873	*	164.5	671.0721	*	 	 	 
212	 	 	 	294.7259	666.94165	 	12.175418	668.1277	 	 	 	 	 	 	 	 	 	 	 	 	 	163.63535	642.6616	*	164.22621	671.07306	*	 	 	 
213	 	 	 	294.51862	667.5266	 	12.558548	668.2026	 	 	 	 	 	 	 	 	 	 	 	 	 	163.72414	642.1326	*	164.5024	671.0252	*	 	 	 
214	 	 	 	294.5475	667.055	 	12.504484	667.7601	 	 	 	 	 	 	 	 	 	 	 	 	 	163.8174	642.0312	*	164.5	671.11255	*	 	 	 
215	 	 	 	294.28894	667.29395	 	13.29954	668.35944	 	 	 	 	 	 	 	 	 	 	 	 	 	163.83904	642.27527	*	164.28738	671.1332	*	 	 	 
216	 	 	 	294.31033	667.0911	 	12.564665	668.19977	 	 	 	 	 	 	 	 	 	 	 	 	 	163.9214	642.7933	*	164.92825	671.1469	*	 	 	 
217	 	 	 	294.1783	667.2132	 	12.864654	668.1018	 	 	 	 	 	 	 	 	 	 	 	 	 	163.9967	643.6897	*	164.32243	671.07007	*	 	 	 
218	 	 	 	294.2005	667.4391	 	12.148837	667.893	 	 	 	 	 	 	 	 	 	 	 	 	 	164.08191	644.7923	*	164.56961	671.04755	*	 	 	 
219	 	 	 	294.3753	667.30664	 	12.010949	668.20557	 	 	 	 	 	 	 	 	 	 	 	 	 	164.09767	646.3797	*	164.95927	670.9344	*	 	 	 
220	 	 	 	294.29904	666.82056	 	12.569767	668.1349	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
221	 	 	 	294.72476	667.0379	 	12.959208	668.4417	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
222	 	 	 	294.5591	666.9557	 	13.3	668.05164	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
223	 	 	 	294.47208	667.3147	 	12.051123	668.36285	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
224	 	 	 	294.46448	667.27155	 	11.748139	668.1402	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
225	 	 	 	294.76874	667.1977	 	11.716418	668.11694	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
226	 	 	 	294.76367	666.7687	 	11.557143	667.5952	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
227	 	 	 	294.97058	667.2968	 	12.004926	668.197	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
228	 	 	 	294.42694	667.2783	 	12.144549	668.0355	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
229	 	 	 	294.67545	666.8684	 	11.662025	668.17596	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
230	 	 	 	294.59644	667.198	 	10.823979	667.7857	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
231	 	 	 	294.7846	667.33813	 	12.50716	668.27563	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
232	 	 	 	294.22098	667.12714	 	12.493023	668.0907	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
233	 	 	 	294.26733	667.16583	 	11.84321	668.1741	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	165.43549	657.899	 
234	 	 	 	294.05334	667.48016	 	12.213303	667.8463	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	165.58559	657.9932	 
235	 	 	 	295.00375	666.718	 	12.039951	667.99396	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	165.7213	658.106	 
236	 	 	 	293.83957	667.0597	 	12.914634	667.9412	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	165.99538	658.0282	 
237	 	 	 	294.52902	667.47626	 	12.145631	668.3082	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	165.86179	658.0317	 
238	 	 	 	294.10248	667.3716	 	12.46044	667.68243	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	166.13225	658.14484	 
239	 	 	 	293.90448	667.5769	 	12.729167	668.16205	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	166.11876	658.18976	 
240	 	 	 	294.0718	667.5128	 	12.443397	668.22876	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	166.30307	658.14197	 
241	 	 	 	294.6092	667.04095	 	11.346939	668.0281	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	166.28154	658.2917	 
242	 	 	 	294.19232	667.24194	 	10.541237	667.6315	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	166.39906	658.28625	 
243	 	 	 	294.7	667.13293	 	13.193364	668.36957	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	166.5382	658.36163	 
244	 	 	 	294.4651	667.01373	 	13.37146	668.0207	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	166.65346	658.4037	 
245	 	 	 	294.50247	666.8852	 	12.365116	667.9977	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	166.96587	658.3148	 
246	 	 	 	294.3	667.265	 	11.178218	667.7277	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	166.94199	658.3396	 
247	 	 	 	294.56598	667.1117	 	12.406698	668.2081	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	167.02997	658.3793	 
248	 	 	 	294.1152	666.95844	 	12.060748	667.95795	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	167.15872	658.4719	 
249	 	 	 	294.43265	667.5104	 	12.351675	668.2105	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	167.31857	658.402	 
250	 	 	 	294.59467	666.7549	 	12.631945	668.2083	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	167.45369	658.3705	 
251	 	 	 	294.66666	666.674	 	11.893286	667.982	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	167.61436	658.5155	 
252	 	 	 	293.98184	667.2409	 	13.091612	668.043	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	167.74611	658.4542	 
253	 	 	 	294.4307	667.052	 	12.055012	668.25793	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	167.78285	658.406	 
254	 	 	 	294.1063	667.06036	 	12.638322	668.03064	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	168.0585	658.75104	 
255	 	 	 	294.7092	667.09186	 	12.141149	668.10284	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	168.26389	658.57465	 
256	 	 	 	294.4325	667.1475	 	13.1728115	668.36865	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	168.22537	658.5244	 
257	 	 	 	294.16922	667.472	 	11.4382715	667.90247	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	168.50784	658.61584	 
258	 	 	 	294.30048	666.9399	 	13.109865	668.20404	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	168.64978	658.745	 
259	 	 	 	294.78284	667.01514	 	11.699501	668.1359	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	168.65175	658.6298	 
260	 	 	 	293.983	667.2597	 	12.742697	667.9921	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	169.06583	658.765	 
261	 	 	 	294.53085	667.1581	 	12.437644	668.1051	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	169.06299	658.789	 
262	 	 	 	293.99524	667.0833	 	12.794248	667.88275	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	169.34299	658.9518	 
263	 	 	 	294.31345	667.2363	 	12.075179	668.1062	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	169.49379	658.83954	 
264	 	 	 	294.49014	667.0788	 	13.145089	668.16516	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	169.72115	658.8542	 
265	 	 	 	294.60336	667.23645	 	12.936194	668.2587	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	169.98984	658.8015	 
266	 	 	 	294.26733	667.36633	 	12.911379	667.791	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	170.09308	658.8386	 
267	 	 	 	294.2761	667.37787	 	12.085957	668.1828	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	170.16194	658.8487	 
268	 	 	 	293.8995	667.25244	 	12.209601	667.9309	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	170.52924	658.9615	 
269	 	 	 	294.4902	666.85785	 	12.672728	667.9955	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	170.56792	658.87085	 
270	 	 	 	293.97488	667.5151	 	12.542056	668.1659	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	170.90338	658.90875	 
271	 	 	 	294.095	667.32	 	12.304245	668.1226	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	171.22157	658.9127	 
272	 	 	 	294.9109	666.6881	 	12.410588	668.1659	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	171.32379	658.94366	 
273	 	 	 	294.39725	667.3271	 	12.784404	668.2294	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	171.44785	658.95953	 
274	 	 	 	293.994	667.1964	 	13.10771	668.24603	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	171.77103	658.9937	 
275	 	 	 	294.01715	667.3039	 	12.160241	668.1169	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	172.10773	659.0368	 
276	 	 	 	294.5619	666.8762	 	12.247685	667.9722	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	172.30272	658.9833	 
277	 	 	 	294.42126	667.6942	 	11.363747	667.736	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	172.55807	658.98364	 
278	 	 	 	293.9677	667.8488	 	13.392779	668.1521	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	172.70807	659.08746	 
279	 	 	 	294.0197	667.32513	 	10.584433	667.89575	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	173.104	659.0032	 
280	 	 	 	294.47794	667.01227	 	12.517506	667.721	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	173.20253	659.0868	 
281	 	 	 	294.66748	666.37683	 	12.7027645	668.1982	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	173.44525	659.12225	 
282	 	 	 	294.2675	667.235	 	13.30131	668.08954	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	173.85413	659.1257	 
283	 	 	 	294.375	667.46173	 	12.378788	668.1084	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	174.14862	659.1688	 
284	 	 	 	294.17245	667.25684	 	12.308126	667.69867	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	174.28001	659.236	 
285	 	 	 	295.2204	665.92316	 	11.731527	667.97784	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	174.50092	659.1658	 
286	 	 	 	294.3421	666.8708	 	12.7260275	668.15295	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	174.77707	659.16516	 
287	 	 	 	294.42593	667.1025	 	12.4461355	668.1721	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	175.09816	659.25415	 
288	 	 	 	293.9034	667.39484	 	12.74826	668.2123	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	175.31308	659.1971	 
289	 	 	 	294.56595	667.4842	 	12.425754	668.094	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	175.61552	659.2246	 
290	 	 	 	293.70804	667.2139	 	13.080574	667.98785	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	175.8428	659.29926	 
291	 	 	 	294.3773	667.5731	 	12.156542	667.9136	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	176.21455	659.2507	 
292	 	 	 	294.27206	667.14215	 	13.105664	667.91394	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	176.45825	659.282	 
293	 	 	 	294.3508	667.555	 	12.578384	668.23157	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	176.78163	659.25995	 
294	 	 	 	294.41058	666.1659	 	12.557395	667.6965	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	177.0676	659.28705	 
295	 	 	 	294.36734	667.3393	 	10.53069	667.59717	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	177.32054	659.28906	 
296	 	 	 	294.49228	667.22235	 	12.310069	667.88904	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	177.51865	659.28754	 
297	 	 	 	294.37592	667.13525	 	12.177885	668.1539	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	177.82089	659.30505	 
298	 	 	 	294.06067	667.2646	 	13.934498	668.369	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	178.08582	659.38995	 
299	 	 	 	294.6975	666.9475	 	12.219715	668.12946	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	178.31989	659.3377	 
300	 	 	 	294.5537	667.19055	 	13.628036	668.28143	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	178.63478	659.4472	 
301	 	 	 	294.28644	667.3744	 	12.778802	668.1613	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	178.89374	659.4194	 
302	 	 	 	294.05264	667.04065	 	12.506834	667.9442	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	179.21982	659.5302	 
303	 	 	 	295.24646	665.40283	 	12.329545	667.86365	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	179.56049	659.4707	 
304	 	 	 	294.61472	667.04114	 	13.103563	668.21716	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	179.86629	659.4849	 
305	 	 	 	294.3025	667.105	 	12.5070095	668.1402	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	180.24553	659.5047	 
306	 	 	 	294.3048	666.86145	 	12.764574	668.04486	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	180.39594	659.38837	 
307	 	 	 	294.0614	667.4474	 	11.803317	667.8436	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	180.82954	659.4981	 
308	 	 	 	294.23642	667.47156	 	12.223898	667.9432	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	181.12724	659.51044	 
309	 	 	 	294.86224	667.1301	 	12.532482	668.1775	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	181.32387	659.4943	 
310	 	 	 	294.2343	666.9034	 	12.145021	667.31384	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	181.6968	659.5781	 
311	 	 	 	294.37097	667.14764	 	12.137441	668.0569	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	182.10019	659.5028	 
312	 	 	 	294.09506	667.2679	 	12.390625	667.66516	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	182.34776	659.499	 
313	 	 	 	294.74228	667.1315	 	12.252913	667.9872	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	182.59914	659.5591	 
314	 	 	 	294.46716	667.2904	 	12.472603	667.86755	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	182.896	659.56586	 
315	 	 	 	294.22293	667.33124	 	12.485849	668.2877	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	183.21469	659.5634	 
316	 	 	 	294.28677	667.14215	 	12.775463	668.15045	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	183.55736	659.6472	 
317	 	 	 	294.7282	667.2359	 	11.263466	667.3173	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	183.77805	659.546	 
318	 	 	 	294.46472	667.1499	 	12.538991	668.0275	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	184.13881	659.58453	 
319	 	 	 	294.792	667.23126	 	13.242009	668.3539	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	184.46721	659.59064	 
320	 	 	 	294.0075	667.4625	 	12.849315	668.1667	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	184.85611	659.64435	 
321	 	 	 	294.26263	667.3157	 	12.488124	668.30286	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	185.17596	659.6183	 
322	 	 	 	294.0102	667.6199	 	12.497767	667.85046	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	185.45485	659.6835	 
323	 	 	 	294.33542	667.1334	 	12.745863	668.38654	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	185.9077	659.6942	 
324	 	 	 	294.66785	665.9056	 	12.944686	667.82104	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	186.19363	659.69366	 
325	 	 	 	293.93765	667.67303	 	12.570136	668.0045	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	186.55121	659.61206	 
326	 	 	 	294.42093	667.2781	 	14.32881	668.2975	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	186.84976	659.6952	 
327	 	 	 	294.2601	667.3712	 	12.741936	668.09216	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	187.14604	659.6393	 
328	 	 	 	294.1312	667.25494	 	13.26275	668.21173	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	187.57358	659.80975	 
329	 	 	 	294.8848	665.83014	 	12.38993	668.1674	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	187.84897	659.87634	 
330	 	 	 	294.6058	666.98615	 	12.3412695	667.7857	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	188.24316	659.8633	 
331	 	 	 	294.39975	667.1566	 	12.490868	668.016	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	188.50786	659.7738	 
332	 	 	 	294.64175	667.16235	 	13.010067	668.12415	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	188.9402	659.7912	 
333	 	 	 	294.33798	667.3304	 	13.466292	668.31573	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	189.13885	659.8415	 
334	 	 	 	294.2494	666.96265	 	12.885321	668.16516	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	189.60178	659.8083	 
335	 	 	 	294.69388	667.06635	 	13.027273	668.20685	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	190.026	659.89154	 
336	 	 	 	294.24155	666.8865	 	12.597447	668.1798	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	190.38177	659.79456	 
337	 	 	 	294.1225	667.265	 	12.839207	667.87006	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	190.65039	659.9082	 
338	 	 	 	294.21054	666.3325	 	13.624183	668.2669	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	191.06157	659.79065	 
339	 	 	 	294.5376	667.0188	 	12.632421	667.968	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	191.45703	659.876	 
340	 	 	 	294.15308	667.4566	 	12.599078	668.09216	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	191.85995	659.8767	 
341	 	 	 	294.3397	667.271	 	13.141553	668.26483	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	192.2559	659.8622	 
342	 	 	 	293.70096	667.34985	 	12.083524	667.73114	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	192.49704	659.8458	 
