Frame X1 Y1 Flag1 X2 Y2 Flag2 X3 Y3 Flag3
Tracks 1 to 3      
186 50.437862 618.75 * 284.34396 632.75476 21.385275 638.7928 * 
187 50.05524 619.0609 * 281.10306 634.54834 21.622688 638.6412 * 
188 49.8125 618.9389 * 281.9623 633.5678 20.525597 638.4829 * 
189 49.511528 618.9352 * 284.52216 632.62976 21.117094 638.5803 * 
190 49.2058 619.23834 * 281.61386 633.4901 22.02196 638.9375 * 
191 49.102272 619.1321 * 282.0921 634.03156 21.722797 638.9508 * 
192 48.912357 619.0977 * 282.2802 633.6731 21.06 638.9218 * 
193 48.71307 619.3395 * 284.1586 632.8051 21.374355 638.8993 * 
194 48.46765 619.42267 * 283.80856 632.20856 20.867458 638.851 * 
195 48.082027 619.35876 * 282.15436 634.0119 21.116608 638.7474 * 
196 47.770157 619.6471 * 284.44376 633.325 20.75532 638.6011 * 
197 47.632767 619.38416 * 281.87595 633.7506 20.744827 638.5517 * 
198 47.385952 619.5153 * 283.92697 632.17694 20.432175 638.60956 * 
199 47.02095 619.683 * 281.7152 634.12994 21.650684 638.6267 * 
200 46.801105 619.5829 * 281.7789 633.701 21.464884 638.7224 * 
201 46.389675 619.6174 * 282.13614 633.8979 20.63986 638.6556 * 
202 46.272728 619.723 * 284.561 632.13727 21.706501 639.1099 * 
203 45.84502 619.80994 * 281.78198 633.8786 20.426786 638.75 * 
204 45.695225 619.77527 * 282.0718 633.7663 20.12676 638.64966 * 
205 45.56048 619.81085 * 284.20642 632.61926 20.15071 638.6188 * 
206 45.15007 620.15283 * 281.34616 634.5849 21.383162 638.57733 * 
207 44.755142 620.168 * 284.30646 632.09534 20.46007 638.6007 * 
208 44.551247 620.2493 * 282.01266 634.007 20.297853 638.7594 * 
209 44.17507 620.30115 * 284.12234 632.793 20.245487 638.51984 * 
210 43.844967 620.755 * 281.896 633.5451 20.334436 638.1126 * 
211 43.662983 620.529 * 282.0187 633.9545 20.127487 638.71155 * 
212 43.576817 620.4424 * 282.1047 633.8743 21.255102 638.4541 * 
213 43.29754 620.5369 * 284.54102 632.0773 20.423954 638.85364 * 
214 42.850346 620.4448 * 281.39594 634.14215 21.430693 638.5561 * 
215 42.73803 620.71204 * 281.91177 634.2563 20.356611 638.61176 * 
         
Track Length Distance traveled Nr of Frames   
1 563.35516 330.92828 215      
2 431.9201 3.0749402 241      
3 162.80995 3.1812303 215      
